state_name,district_name,disability,age_group,male,female,other,total
Karnataka,Kolar,Sickle Cell Disease,60-80,0,0,0,0
Karnataka,Kolar,Specific Learning Disabilities,Jun-15,1,2,0,3
Karnataka,Kolar,Specific Learning Disabilities,15-35,0,2,0,2
Karnataka,Kolar,Specific Learning Disabilities,35-60,0,1,0,1
Karnataka,Kolar,Specific Learning Disabilities,60-80,0,1,0,1
Karnataka,Kolar,Speech And Language Disability,Jun-15,6,3,0,9
Karnataka,Kolar,Speech And Language Disability,15-35,8,11,0,19
Karnataka,Kolar,Speech And Language Disability,35-60,18,13,0,31
Karnataka,Kolar,Speech And Language Disability,60-80,11,2,0,13
Karnataka,Kolar,Speech And Language Disability,80+,1,1,0,2
Karnataka,Kolar,Thalassemia,Jun-15,2,0,0,2
Karnataka,Kolar,Thalassemia,15-35,1,0,0,1
Karnataka,Kolar,Thalassemia,35-60,1,0,0,1
Karnataka,Koppal,Acid Attack Victim,15-35,1,0,0,1
Karnataka,Koppal,Acid Attack Victim,35-60,4,0,0,4
Karnataka,Koppal,Acid Attack Victim,60-80,1,0,0,1
Karnataka,Koppal,Autism Spectrum Disorder,0-6,0,0,0,0
Karnataka,Koppal,Autism Spectrum Disorder,Jun-15,0,1,0,1
Karnataka,Koppal,Autism Spectrum Disorder,15-35,1,1,0,2
Karnataka,Koppal,Autism Spectrum Disorder,35-60,4,1,0,5
Karnataka,Koppal,Autism Spectrum Disorder,60-80,0,0,0,0
Karnataka,Koppal,Blindness,0-6,4,4,0,8
Karnataka,Koppal,Blindness,Jun-15,76,62,0,138
Karnataka,Koppal,Blindness,15-35,432,293,0,725
Karnataka,Koppal,Blindness,35-60,565,310,0,875
Karnataka,Koppal,Blindness,60-80,166,74,0,240
Karnataka,Koppal,Blindness,80+,5,3,0,8
Karnataka,Koppal,Cerebral Palsy,0-6,26,17,0,43
Karnataka,Koppal,Cerebral Palsy,Jun-15,113,64,0,177
Karnataka,Koppal,Cerebral Palsy,15-35,82,52,0,134
Karnataka,Koppal,Cerebral Palsy,35-60,41,10,0,51
Karnataka,Koppal,Cerebral Palsy,60-80,6,1,0,7
Karnataka,Koppal,Cerebral Palsy,80+,0,1,0,1
Karnataka,Koppal,Chronic Neurological Conditions,Jun-15,0,1,0,1
Karnataka,Koppal,Chronic Neurological Conditions,15-35,2,1,0,3
Karnataka,Koppal,Chronic Neurological Conditions,35-60,5,4,0,9
Karnataka,Koppal,Chronic Neurological Conditions,60-80,2,0,0,2
Karnataka,Koppal,Dwarfism,Jun-15,6,3,0,9
Karnataka,Koppal,Dwarfism,15-35,12,21,0,33
Karnataka,Koppal,Dwarfism,35-60,12,14,0,26
Karnataka,Koppal,Dwarfism,60-80,1,0,0,1
Karnataka,Koppal,Hearing Impairment,0-6,25,15,0,40
Karnataka,Koppal,Hearing Impairment,Jun-15,130,121,0,251
Karnataka,Koppal,Hearing Impairment,15-35,427,342,0,769
Karnataka,Koppal,Hearing Impairment,35-60,455,325,0,780
Karnataka,Koppal,Hearing Impairment,60-80,153,56,0,209
Karnataka,Koppal,Hearing Impairment,80+,6,1,0,7
Karnataka,Koppal,Hemophilia,0-6,1,1,0,2
Karnataka,Koppal,Hemophilia,Jun-15,10,0,0,10
Karnataka,Koppal,Hemophilia,15-35,13,2,0,15
Karnataka,Koppal,Hemophilia,35-60,11,3,0,14
Karnataka,Koppal,Hemophilia,60-80,4,0,0,4
Karnataka,Koppal,Intellectual Disability,0-6,75,61,1,137
Karnataka,Koppal,Intellectual Disability,Jun-15,684,442,0,1126
Karnataka,Koppal,Intellectual Disability,15-35,678,510,0,1188
Karnataka,Koppal,Intellectual Disability,35-60,103,111,0,214
Karnataka,Koppal,Intellectual Disability,60-80,10,5,0,15
Karnataka,Koppal,Intellectual Disability,80+,1,0,0,1
Karnataka,Koppal,Leprosy Cured,Jun-15,0,0,0,0
Karnataka,Koppal,Leprosy Cured,15-35,1,1,0,2
Karnataka,Koppal,Leprosy Cured,35-60,37,20,0,57
Karnataka,Koppal,Leprosy Cured,60-80,33,9,0,42
Karnataka,Koppal,Leprosy Cured,80+,3,2,0,5
Karnataka,Koppal,Locomotor Disability,0-6,38,19,0,57
Karnataka,Koppal,Locomotor Disability,Jun-15,411,229,0,640
Karnataka,Koppal,Locomotor Disability,15-35,2332,1380,0,3712
Karnataka,Koppal,Locomotor Disability,35-60,4690,2163,3,6856
Karnataka,Koppal,Locomotor Disability,60-80,1013,292,0,1305
Karnataka,Koppal,Locomotor Disability,80+,54,11,0,65
Karnataka,Koppal,Low Vision,0-6,0,0,0,0
Karnataka,Koppal,Low Vision,Jun-15,44,33,0,77
Karnataka,Koppal,Low Vision,15-35,225,116,0,341
Karnataka,Koppal,Low Vision,35-60,197,89,0,286
Karnataka,Koppal,Low Vision,60-80,46,23,0,69
Karnataka,Koppal,Low Vision,80+,2,1,0,3
Karnataka,Koppal,Mental Illness,0-6,6,0,0,6
Karnataka,Koppal,Mental Illness,Jun-15,142,98,0,240
Karnataka,Koppal,Mental Illness,15-35,522,431,0,953
Karnataka,Koppal,Mental Illness,35-60,318,291,0,609
Karnataka,Koppal,Mental Illness,60-80,26,34,0,60
Karnataka,Koppal,Mental Illness,80+,1,1,0,2
Karnataka,Koppal,Multiple Disabilities,0-6,1,0,0,1
Karnataka,Koppal,Multiple Disabilities,Jun-15,11,8,0,19
Karnataka,Koppal,Multiple Disabilities,15-35,33,18,0,51
Karnataka,Koppal,Multiple Disabilities,35-60,21,15,0,36
Karnataka,Koppal,Multiple Disabilities,60-80,6,1,0,7
Karnataka,Koppal,Multiple Disabilities,80+,0,0,0,0
Karnataka,Koppal,Multiple Sclerosis,0-6,0,1,0,1
Karnataka,Koppal,Multiple Sclerosis,Jun-15,0,0,0,0
Karnataka,Koppal,Multiple Sclerosis,15-35,2,1,0,3
Karnataka,Koppal,Multiple Sclerosis,35-60,1,0,0,1
Karnataka,Koppal,Multiple Sclerosis,60-80,0,0,0,0
Karnataka,Koppal,Muscular Dystrophy,0-6,1,0,0,1
Karnataka,Koppal,Muscular Dystrophy,Jun-15,6,1,0,7
Karnataka,Koppal,Muscular Dystrophy,15-35,20,4,0,24
Karnataka,Koppal,Muscular Dystrophy,35-60,12,3,0,15
Karnataka,Koppal,Muscular Dystrophy,60-80,3,1,0,4
Karnataka,Koppal,Muscular Dystrophy,80+,0,0,0,0
Karnataka,Koppal,Parkinson'S Disease,15-35,3,1,0,4
Karnataka,Koppal,Parkinson'S Disease,35-60,4,1,0,5
Karnataka,Koppal,Parkinson'S Disease,60-80,2,0,0,2
Karnataka,Koppal,Sickle Cell Disease,Jun-15,0,0,0,0
Karnataka,Koppal,Sickle Cell Disease,35-60,0,0,0,0
Karnataka,Koppal,Sickle Cell Disease,60-80,0,0,0,0
Karnataka,Koppal,Specific Learning Disabilities,0-6,0,0,0,0
Karnataka,Koppal,Specific Learning Disabilities,Jun-15,1,0,0,1
Karnataka,Koppal,Specific Learning Disabilities,15-35,1,1,0,2
Karnataka,Koppal,Specific Learning Disabilities,35-60,1,0,0,1
Karnataka,Koppal,Speech And Language Disability,0-6,1,0,0,1
Karnataka,Koppal,Speech And Language Disability,Jun-15,5,4,0,9
Karnataka,Koppal,Speech And Language Disability,15-35,15,13,1,29
Karnataka,Koppal,Speech And Language Disability,35-60,6,3,0,9
Karnataka,Koppal,Speech And Language Disability,60-80,1,0,0,1
Karnataka,Koppal,Speech And Language Disability,80+,0,0,0,0
Karnataka,Koppal,Thalassemia,0-6,3,4,0,7
Karnataka,Koppal,Thalassemia,Jun-15,15,5,0,20
Karnataka,Koppal,Thalassemia,15-35,7,2,0,9
Karnataka,Koppal,Thalassemia,35-60,1,0,0,1
Karnataka,Mandya,Acid Attack Victim,15-35,1,1,0,2
Karnataka,Mandya,Acid Attack Victim,35-60,5,3,0,8
Karnataka,Mandya,Acid Attack Victim,60-80,4,0,0,4
Karnataka,Mandya,Acid Attack Victim,80+,0,0,0,0
Karnataka,Mandya,Autism Spectrum Disorder,0-6,1,1,0,2
Karnataka,Mandya,Autism Spectrum Disorder,Jun-15,5,4,0,9
Karnataka,Mandya,Autism Spectrum Disorder,15-35,5,3,0,8
Karnataka,Mandya,Autism Spectrum Disorder,35-60,4,1,0,5
Karnataka,Mandya,Autism Spectrum Disorder,60-80,1,0,0,1
Karnataka,Mandya,Blindness,0-6,5,1,0,6
Karnataka,Mandya,Blindness,Jun-15,29,27,0,56
Karnataka,Mandya,Blindness,15-35,210,149,0,359
Karnataka,Mandya,Blindness,35-60,640,449,1,1090
Karnataka,Mandya,Blindness,60-80,320,144,1,465
Karnataka,Mandya,Blindness,80+,32,14,0,46
Karnataka,Mandya,Cerebral Palsy,0-6,14,10,0,24
Karnataka,Mandya,Cerebral Palsy,Jun-15,84,55,0,139
Karnataka,Mandya,Cerebral Palsy,15-35,112,81,0,193
Karnataka,Mandya,Cerebral Palsy,35-60,51,24,0,75
Karnataka,Mandya,Cerebral Palsy,60-80,8,2,0,10
Karnataka,Mandya,Cerebral Palsy,80+,0,0,0,0
Karnataka,Mandya,Chronic Neurological Conditions,0-6,3,2,0,5
Karnataka,Mandya,Chronic Neurological Conditions,Jun-15,39,11,0,50
Karnataka,Mandya,Chronic Neurological Conditions,15-35,138,97,0,235
Karnataka,Mandya,Chronic Neurological Conditions,35-60,638,213,0,851
Karnataka,Mandya,Chronic Neurological Conditions,60-80,340,64,0,404
Karnataka,Mandya,Chronic Neurological Conditions,80+,14,2,0,16
Karnataka,Mandya,Dwarfism,Jun-15,4,3,0,7
Karnataka,Mandya,Dwarfism,15-35,9,10,0,19
Karnataka,Mandya,Dwarfism,35-60,11,18,0,29
Karnataka,Mandya,Dwarfism,60-80,3,1,0,4
Karnataka,Mandya,Hearing Impairment,0-6,13,8,0,21
Karnataka,Mandya,Hearing Impairment,Jun-15,112,89,0,201
Karnataka,Mandya,Hearing Impairment,15-35,441,405,0,846
Karnataka,Mandya,Hearing Impairment,35-60,1037,890,1,1928
Karnataka,Mandya,Hearing Impairment,60-80,444,197,0,641
Karnataka,Mandya,Hearing Impairment,80+,47,13,0,60
Karnataka,Mandya,Hemophilia,0-6,3,0,0,3
Karnataka,Mandya,Hemophilia,Jun-15,9,4,0,13
Karnataka,Mandya,Hemophilia,15-35,17,4,0,21
Karnataka,Mandya,Hemophilia,35-60,14,3,0,17
Karnataka,Mandya,Hemophilia,60-80,6,2,0,8
Karnataka,Mandya,Hemophilia,80+,0,0,0,0
Karnataka,Mandya,Intellectual Disability,0-6,35,25,0,60
Karnataka,Mandya,Intellectual Disability,Jun-15,489,283,1,773
Karnataka,Mandya,Intellectual Disability,15-35,1164,830,0,1994
Karnataka,Mandya,Intellectual Disability,35-60,575,508,0,1083
Karnataka,Mandya,Intellectual Disability,60-80,37,43,0,80
Karnataka,Mandya,Intellectual Disability,80+,0,0,0,0
Karnataka,Mandya,Leprosy Cured,Jun-15,0,0,0,0
Karnataka,Mandya,Leprosy Cured,15-35,1,0,0,1
Karnataka,Mandya,Leprosy Cured,35-60,11,3,0,14
Karnataka,Mandya,Leprosy Cured,60-80,13,3,0,16
Karnataka,Mandya,Leprosy Cured,80+,1,0,0,1
Karnataka,Mandya,Locomotor Disability,0-6,17,11,0,28
Karnataka,Mandya,Locomotor Disability,Jun-15,232,127,0,359
Karnataka,Mandya,Locomotor Disability,15-35,1249,667,1,1917
Karnataka,Mandya,Locomotor Disability,35-60,5232,2303,2,7537
Karnataka,Mandya,Locomotor Disability,60-80,2287,635,0,2922
Karnataka,Mandya,Locomotor Disability,80+,193,31,0,224
Karnataka,Mandya,Low Vision,0-6,1,0,0,1
Karnataka,Mandya,Low Vision,Jun-15,42,20,0,62
Karnataka,Mandya,Low Vision,15-35,178,93,0,271
Karnataka,Mandya,Low Vision,35-60,315,190,0,505
Karnataka,Mandya,Low Vision,60-80,112,43,0,155
Karnataka,Mandya,Low Vision,80+,8,3,0,11
Karnataka,Mandya,Mental Illness,0-6,1,3,0,4
Karnataka,Mandya,Mental Illness,Jun-15,40,32,0,72
Karnataka,Mandya,Mental Illness,15-35,179,126,0,305
Karnataka,Mandya,Mental Illness,35-60,287,220,0,507
Karnataka,Mandya,Mental Illness,60-80,48,21,0,69
Karnataka,Mandya,Mental Illness,80+,0,1,0,1
Karnataka,Mandya,Multiple Disabilities,0-6,2,0,0,2
Karnataka,Mandya,Multiple Disabilities,Jun-15,11,7,0,18
Karnataka,Mandya,Multiple Disabilities,15-35,61,29,0,90
Karnataka,Mandya,Multiple Disabilities,35-60,111,71,0,182
Karnataka,Mandya,Multiple Disabilities,60-80,36,8,0,44
Karnataka,Mandya,Multiple Disabilities,80+,0,0,0,0
Karnataka,Mandya,Multiple Sclerosis,0-6,1,0,0,1
Karnataka,Mandya,Multiple Sclerosis,Jun-15,3,0,0,3
Karnataka,Mandya,Multiple Sclerosis,15-35,3,1,0,4
Karnataka,Mandya,Multiple Sclerosis,35-60,4,7,0,11
Karnataka,Mandya,Multiple Sclerosis,60-80,0,0,0,0
Karnataka,Mandya,Muscular Dystrophy,0-6,0,1,0,1
Karnataka,Mandya,Muscular Dystrophy,Jun-15,22,1,0,23
Karnataka,Mandya,Muscular Dystrophy,15-35,37,8,0,45
Karnataka,Mandya,Muscular Dystrophy,35-60,27,18,0,45
Karnataka,Mandya,Muscular Dystrophy,60-80,4,0,0,4
Karnataka,Mandya,Muscular Dystrophy,80+,0,0,0,0
Karnataka,Mandya,Parkinson'S Disease,15-35,1,0,0,1
Karnataka,Mandya,Parkinson'S Disease,35-60,7,2,0,9
Karnataka,Mandya,Parkinson'S Disease,60-80,5,3,0,8
Karnataka,Mandya,Parkinson'S Disease,80+,0,0,0,0
Karnataka,Mandya,Sickle Cell Disease,Jun-15,0,0,0,0
Karnataka,Mandya,Sickle Cell Disease,15-35,0,0,0,0
Karnataka,Mandya,Sickle Cell Disease,35-60,0,0,0,0
Karnataka,Mandya,Sickle Cell Disease,60-80,1,0,0,1
Karnataka,Mandya,Specific Learning Disabilities,Jun-15,0,0,0,0
Karnataka,Mandya,Specific Learning Disabilities,15-35,2,0,0,2
Karnataka,Mandya,Specific Learning Disabilities,35-60,1,0,0,1
Karnataka,Mandya,Specific Learning Disabilities,60-80,1,0,0,1
Karnataka,Mandya,Specific Learning Disabilities,80+,0,0,0,0
Karnataka,Mandya,Speech And Language Disability,0-6,0,0,0,0
Karnataka,Mandya,Speech And Language Disability,Jun-15,7,6,0,13
Karnataka,Mandya,Speech And Language Disability,15-35,27,20,0,47
Karnataka,Mandya,Speech And Language Disability,35-60,37,18,0,55
Karnataka,Mandya,Speech And Language Disability,60-80,19,4,0,23
Karnataka,Mandya,Speech And Language Disability,80+,0,0,0,0
Karnataka,Mandya,Thalassemia,Jun-15,8,4,0,12
Karnataka,Mandya,Thalassemia,15-35,6,2,0,8
Karnataka,Mandya,Thalassemia,35-60,3,0,0,3
Karnataka,Mandya,Thalassemia,60-80,0,0,0,0
Karnataka,Mysuru,Acid Attack Victim,15-35,2,0,0,2
Karnataka,Mysuru,Acid Attack Victim,35-60,1,4,0,5
Karnataka,Mysuru,Acid Attack Victim,60-80,3,1,0,4
Karnataka,Mysuru,Acid Attack Victim,80+,0,0,0,0
Karnataka,Mysuru,Autism Spectrum Disorder,0-6,4,2,0,6
Karnataka,Mysuru,Autism Spectrum Disorder,Jun-15,24,6,0,30
Karnataka,Mysuru,Autism Spectrum Disorder,15-35,7,1,0,8
Karnataka,Mysuru,Autism Spectrum Disorder,35-60,5,2,0,7
Karnataka,Mysuru,Autism Spectrum Disorder,60-80,1,1,0,2
Karnataka,Mysuru,Autism Spectrum Disorder,80+,0,0,0,0
Karnataka,Mysuru,Blindness,0-6,2,3,0,5
Karnataka,Mysuru,Blindness,Jun-15,81,53,0,134
Karnataka,Mysuru,Blindness,15-35,514,401,0,915
Karnataka,Mysuru,Blindness,35-60,1246,820,0,2066
Karnataka,Mysuru,Blindness,60-80,491,199,0,690
Karnataka,Mysuru,Blindness,80+,54,19,0,73
Karnataka,Mysuru,Cerebral Palsy,0-6,14,10,0,24
Karnataka,Mysuru,Cerebral Palsy,Jun-15,116,81,0,197
Karnataka,Mysuru,Cerebral Palsy,15-35,268,153,0,421
Karnataka,Mysuru,Cerebral Palsy,35-60,153,73,0,226
Karnataka,Mysuru,Cerebral Palsy,60-80,17,7,0,24
Karnataka,Mysuru,Cerebral Palsy,80+,2,0,0,2
Karnataka,Mysuru,Chronic Neurological Conditions,0-6,2,1,0,3
Karnataka,Mysuru,Chronic Neurological Conditions,Jun-15,9,10,0,19
Karnataka,Mysuru,Chronic Neurological Conditions,15-35,60,37,0,97
Karnataka,Mysuru,Chronic Neurological Conditions,35-60,297,117,0,414
Karnataka,Mysuru,Chronic Neurological Conditions,60-80,97,14,0,111
Karnataka,Mysuru,Chronic Neurological Conditions,80+,7,3,0,10
Karnataka,Mysuru,Dwarfism,0-6,1,1,0,2
Karnataka,Mysuru,Dwarfism,Jun-15,10,5,0,15
Karnataka,Mysuru,Dwarfism,15-35,21,40,0,61
Karnataka,Mysuru,Dwarfism,35-60,27,47,0,74
Karnataka,Mysuru,Dwarfism,60-80,3,4,0,7
Karnataka,Mysuru,Dwarfism,80+,0,0,0,0
Karnataka,Mysuru,Hearing Impairment,0-6,62,45,0,107
Karnataka,Mysuru,Hearing Impairment,Jun-15,273,198,0,471
Karnataka,Mysuru,Hearing Impairment,15-35,951,702,0,1653
Karnataka,Mysuru,Hearing Impairment,35-60,1202,1087,0,2289
Karnataka,Mysuru,Hearing Impairment,60-80,342,138,0,480
Karnataka,Mysuru,Hearing Impairment,80+,32,5,0,37
Karnataka,Mysuru,Hemophilia,0-6,2,0,0,2
Karnataka,Mysuru,Hemophilia,Jun-15,10,0,0,10
Karnataka,Mysuru,Hemophilia,15-35,26,8,0,34
Karnataka,Mysuru,Hemophilia,35-60,28,8,0,36
Karnataka,Mysuru,Hemophilia,60-80,6,1,0,7
Karnataka,Mysuru,Hemophilia,80+,0,0,0,0
Karnataka,Mysuru,Intellectual Disability,0-6,29,20,0,49
Karnataka,Mysuru,Intellectual Disability,Jun-15,657,395,0,1052
Karnataka,Mysuru,Intellectual Disability,15-35,1343,925,0,2268
Karnataka,Mysuru,Intellectual Disability,35-60,436,401,0,837
Karnataka,Mysuru,Intellectual Disability,60-80,25,26,0,51
Karnataka,Mysuru,Intellectual Disability,80+,0,0,0,0
Karnataka,Mysuru,Leprosy Cured,Jun-15,0,0,0,0
Karnataka,Mysuru,Leprosy Cured,15-35,3,0,0,3
Karnataka,Mysuru,Leprosy Cured,35-60,17,3,0,20
Karnataka,Mysuru,Leprosy Cured,60-80,8,6,0,14
Karnataka,Mysuru,Leprosy Cured,80+,3,4,0,7
Karnataka,Mysuru,Locomotor Disability,0-6,33,37,0,70
Karnataka,Mysuru,Locomotor Disability,Jun-15,427,272,0,699
Karnataka,Mysuru,Locomotor Disability,15-35,2004,1113,0,3117
Karnataka,Mysuru,Locomotor Disability,35-60,6885,3017,0,9902
Karnataka,Mysuru,Locomotor Disability,60-80,2340,658,0,2998
Karnataka,Mysuru,Locomotor Disability,80+,167,44,0,211
Karnataka,Mysuru,Low Vision,0-6,2,2,0,4
Karnataka,Mysuru,Low Vision,Jun-15,40,24,0,64
Karnataka,Mysuru,Low Vision,15-35,183,81,0,264
Karnataka,Mysuru,Low Vision,35-60,269,185,0,454
Karnataka,Mysuru,Low Vision,60-80,106,26,0,132
Karnataka,Mysuru,Low Vision,80+,11,2,0,13
Karnataka,Mysuru,Mental Illness,0-6,7,1,0,8
Karnataka,Mysuru,Mental Illness,Jun-15,84,54,0,138
Karnataka,Mysuru,Mental Illness,15-35,310,272,1,583
Karnataka,Mysuru,Mental Illness,35-60,411,357,0,768
Karnataka,Mysuru,Mental Illness,60-80,43,45,0,88
Karnataka,Mysuru,Mental Illness,80+,0,1,0,1
Karnataka,Mysuru,Multiple Disabilities,0-6,4,4,0,8
Karnataka,Mysuru,Multiple Disabilities,Jun-15,45,27,0,72
Karnataka,Mysuru,Multiple Disabilities,15-35,127,90,0,217
Karnataka,Mysuru,Multiple Disabilities,35-60,139,75,0,214
Karnataka,Mysuru,Multiple Disabilities,60-80,42,7,0,49
Karnataka,Mysuru,Multiple Disabilities,80+,1,1,0,2
Karnataka,Mysuru,Multiple Sclerosis,0-6,2,1,0,3
Karnataka,Mysuru,Multiple Sclerosis,Jun-15,1,4,0,5
Karnataka,Mysuru,Multiple Sclerosis,15-35,4,4,0,8
Karnataka,Mysuru,Multiple Sclerosis,35-60,8,2,0,10
Karnataka,Mysuru,Multiple Sclerosis,60-80,1,1,0,2
Karnataka,Mysuru,Multiple Sclerosis,80+,0,0,0,0
Karnataka,Mysuru,Muscular Dystrophy,Jun-15,21,7,0,28
Karnataka,Mysuru,Muscular Dystrophy,15-35,34,10,0,44
Karnataka,Mysuru,Muscular Dystrophy,35-60,41,18,0,59
Karnataka,Mysuru,Muscular Dystrophy,60-80,17,2,0,19
Karnataka,Mysuru,Muscular Dystrophy,80+,0,1,0,1
Karnataka,Mysuru,Parkinson'S Disease,0-6,0,1,0,1
Karnataka,Mysuru,Parkinson'S Disease,Jun-15,0,0,0,0
Karnataka,Mysuru,Parkinson'S Disease,15-35,2,0,0,2
Karnataka,Mysuru,Parkinson'S Disease,35-60,10,6,0,16
Karnataka,Mysuru,Parkinson'S Disease,60-80,9,1,0,10
Karnataka,Mysuru,Parkinson'S Disease,80+,0,0,0,0
Karnataka,Mysuru,Sickle Cell Disease,Jun-15,0,0,0,0
Karnataka,Mysuru,Sickle Cell Disease,15-35,4,2,0,6
Karnataka,Mysuru,Sickle Cell Disease,35-60,0,1,0,1
Karnataka,Mysuru,Sickle Cell Disease,60-80,1,0,0,1
Karnataka,Mysuru,Sickle Cell Disease,80+,0,0,0,0
Karnataka,Mysuru,Specific Learning Disabilities,Jun-15,5,0,0,5
Karnataka,Mysuru,Specific Learning Disabilities,15-35,13,4,0,17
Karnataka,Mysuru,Specific Learning Disabilities,35-60,0,2,0,2
Karnataka,Mysuru,Specific Learning Disabilities,60-80,0,1,0,1
Karnataka,Mysuru,Specific Learning Disabilities,80+,0,0,0,0
Karnataka,Mysuru,Speech And Language Disability,0-6,0,2,0,2
Karnataka,Mysuru,Speech And Language Disability,Jun-15,32,12,0,44
Karnataka,Mysuru,Speech And Language Disability,15-35,73,31,0,104
Karnataka,Mysuru,Speech And Language Disability,35-60,81,33,0,114
Karnataka,Mysuru,Speech And Language Disability,60-80,28,3,0,31
Karnataka,Mysuru,Speech And Language Disability,80+,1,0,0,1
Karnataka,Mysuru,Thalassemia,0-6,3,5,0,8
Karnataka,Mysuru,Thalassemia,Jun-15,24,5,0,29
Karnataka,Mysuru,Thalassemia,15-35,14,20,0,34
Karnataka,Mysuru,Thalassemia,35-60,4,0,0,4
Karnataka,Mysuru,Thalassemia,60-80,1,0,0,1
Karnataka,Mysuru,Thalassemia,80+,1,0,0,1
Karnataka,Raichur,Acid Attack Victim,15-35,0,0,0,0
Karnataka,Raichur,Acid Attack Victim,35-60,1,0,0,1
Karnataka,Raichur,Autism Spectrum Disorder,0-6,3,0,0,3
Karnataka,Raichur,Autism Spectrum Disorder,Jun-15,2,0,0,2
Karnataka,Raichur,Autism Spectrum Disorder,15-35,1,0,0,1
Karnataka,Raichur,Autism Spectrum Disorder,35-60,0,0,0,0
Karnataka,Raichur,Blindness,0-6,5,6,0,11
Karnataka,Raichur,Blindness,Jun-15,74,73,0,147
Karnataka,Raichur,Blindness,15-35,391,277,0,668
Karnataka,Raichur,Blindness,35-60,433,227,0,660
Karnataka,Raichur,Blindness,60-80,135,53,0,188
Karnataka,Raichur,Blindness,80+,17,8,0,25
Karnataka,Raichur,Cerebral Palsy,0-6,18,14,0,32
Karnataka,Raichur,Cerebral Palsy,Jun-15,204,132,0,336
Karnataka,Raichur,Cerebral Palsy,15-35,193,107,0,300
Karnataka,Raichur,Cerebral Palsy,35-60,44,21,0,65
Karnataka,Raichur,Cerebral Palsy,60-80,7,0,0,7
Karnataka,Raichur,Cerebral Palsy,80+,1,0,0,1
Karnataka,Raichur,Chronic Neurological Conditions,Jun-15,2,3,0,5
Karnataka,Raichur,Chronic Neurological Conditions,15-35,3,5,0,8
Karnataka,Raichur,Chronic Neurological Conditions,35-60,8,3,0,11
Karnataka,Raichur,Chronic Neurological Conditions,60-80,2,0,0,2
Karnataka,Raichur,Dwarfism,0-6,0,1,0,1
Karnataka,Raichur,Dwarfism,Jun-15,15,16,0,31
Karnataka,Raichur,Dwarfism,15-35,41,76,0,117
Karnataka,Raichur,Dwarfism,35-60,28,35,0,63
Karnataka,Raichur,Dwarfism,60-80,0,3,0,3
Karnataka,Raichur,Hearing Impairment,0-6,31,20,0,51
Karnataka,Raichur,Hearing Impairment,Jun-15,97,83,0,180
Karnataka,Raichur,Hearing Impairment,15-35,388,340,0,728
Karnataka,Raichur,Hearing Impairment,35-60,796,827,0,1623
Karnataka,Raichur,Hearing Impairment,60-80,276,152,0,428
Karnataka,Raichur,Hearing Impairment,80+,18,12,0,30
Karnataka,Raichur,Hemophilia,0-6,4,0,0,4
Karnataka,Raichur,Hemophilia,Jun-15,10,1,0,11
Karnataka,Raichur,Hemophilia,15-35,19,2,0,21
Karnataka,Raichur,Hemophilia,35-60,6,0,0,6
Karnataka,Raichur,Hemophilia,60-80,0,0,0,0
Karnataka,Raichur,Intellectual Disability,0-6,146,120,0,266
Karnataka,Raichur,Intellectual Disability,Jun-15,938,677,1,1616
Karnataka,Raichur,Intellectual Disability,15-35,1212,927,0,2139
Karnataka,Raichur,Intellectual Disability,35-60,205,190,0,395
Karnataka,Raichur,Intellectual Disability,60-80,11,8,0,19
Karnataka,Raichur,Leprosy Cured,Jun-15,1,1,0,2
Karnataka,Raichur,Leprosy Cured,15-35,16,4,0,20
Karnataka,Raichur,Leprosy Cured,35-60,72,30,0,102
Karnataka,Raichur,Leprosy Cured,60-80,27,15,0,42
Karnataka,Raichur,Leprosy Cured,80+,2,0,0,2
Karnataka,Raichur,Locomotor Disability,0-6,42,33,0,75
Karnataka,Raichur,Locomotor Disability,Jun-15,457,296,0,753
Karnataka,Raichur,Locomotor Disability,15-35,2609,1574,1,4184
Karnataka,Raichur,Locomotor Disability,35-60,5781,2278,1,8060
Karnataka,Raichur,Locomotor Disability,60-80,1274,328,0,1602
Karnataka,Raichur,Locomotor Disability,80+,51,16,0,67
Karnataka,Raichur,Low Vision,0-6,2,2,0,4
Karnataka,Raichur,Low Vision,Jun-15,69,70,0,139
Karnataka,Raichur,Low Vision,15-35,313,152,1,466
Karnataka,Raichur,Low Vision,35-60,284,146,0,430
Karnataka,Raichur,Low Vision,60-80,49,23,0,72
Karnataka,Raichur,Low Vision,80+,2,5,0,7
Karnataka,Raichur,Mental Illness,0-6,5,1,0,6
Karnataka,Raichur,Mental Illness,Jun-15,45,30,0,75
Karnataka,Raichur,Mental Illness,15-35,132,124,0,256
Karnataka,Raichur,Mental Illness,35-60,130,101,0,231
Karnataka,Raichur,Mental Illness,60-80,13,9,0,22
Karnataka,Raichur,Multiple Disabilities,0-6,21,25,0,46
Karnataka,Raichur,Multiple Disabilities,Jun-15,250,218,0,468
Karnataka,Raichur,Multiple Disabilities,15-35,542,369,0,911
Karnataka,Raichur,Multiple Disabilities,35-60,334,223,0,557
Karnataka,Raichur,Multiple Disabilities,60-80,82,33,0,115
Karnataka,Raichur,Multiple Disabilities,80+,8,1,0,9
Karnataka,Raichur,Multiple Sclerosis,15-35,0,1,0,1
Karnataka,Raichur,Multiple Sclerosis,35-60,0,1,0,1
Karnataka,Raichur,Multiple Sclerosis,60-80,1,0,0,1
Karnataka,Raichur,Muscular Dystrophy,0-6,0,1,0,1
